Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
Bán căn 2ngủ 72m View ĐN nhà đẹp full đồ mới sẵn ở	72 m²		1,79 tỷ		2 phòng	2 phòng	Nội thất đầy đủ		20.96031	105.82089	Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà Tập Thể lô góc 3thoáng ngõ 805 đường giải phóng 45m2	45 m²		1,2 tỷ		2 phòng		Nội thất đầy đủ	Đã có sổ	20.991587	105.84126	Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
bán nhà tầng cao view nhìn ra biet thự và toà cao cấp M1	43 m²		1,5 tỷ		1 phòng	1 phòng		Đã có sổ	20.985228	105.9318	S2-11, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Nhà mới Gốc Đề Minh Khai đẹp ngõ thẳng 39m2 x 5T, MT6 nhỉnh 4.4 tỷ	39 m²		4,4 tỷ		3 phòng			Đã có sổ	20.99372	105.85655	Ngách 15 Ngõ Gốc Đề, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Có 102_Thái Thịnh_2Thoáng_Ô tô Gần_Đẹp_Ở Ngay_Tặng Pull Đồ_Ngõ Thông	43.8 m²		5,1 tỷ		4 phòng				21.011934	105.81725	Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
HOÀNG MAI, HỒ ĐỀN LỪ 35M/3,9 TỶ GIÁ TL, CÁCH OTO 10M, FULL NỘI THẤT.	35 m²		3,9 tỷ		3 phòng		Nội thất cao cấp	Đã có sổ	20.98995	105.8542	hoàng mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
💥 SỞ HỮU NGAY BDS TRUNG TÂM ĐÔNG ANH - MẶT NGÕ OTO - TỔ 1	56 m²	3.83 m	2,6 tỷ	Đông				Đã có sổ	21.161114	105.84958	Cao Lỗ, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội	Đông Anh	Hà Nội
Nhỉnh 4 tỷ - Nhà trung tâm Cầu Giấy - 40m2 5 tầng, mặt tiền 3.9m	40 m²		5,2 tỷ		5 phòng		Nội thất đầy đủ	Đã có sổ	21.03677	105.80115	P.Tinh Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
bán căn hộ HH Linh Đàm 2 ngủ 1,5 tỷ	56 m²		1,5 tỷ		2 phòng	2 phòng	Nội thất đầy đủ	Đang chờ sổ	20.96031	105.82089	Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Sốc! Bán nhà Chùa Bộc, 20m ra phố, dân xây chắc chắn, ở ngay, 35m2*4T	35 m²		4,5 tỷ		4 phòng			Đã có sổ	21.004213	105.83123	Chùa Bộc, Phường Trung Tự, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
GIA ĐÌNH CẦN TIỀN BÁN GẤP NHÀ PHỐ BÀ TRIỆU, HÀ ĐÔNG, THANH KHOẢN NHANH	31 m²		3,9 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.966927	105.78259	Bà Triệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Tôi cần bán nhà Lạc Long Quân Xuân La, oto vào nhà, 40m2 x 5 tầng	39 m²		5,3 tỷ		4 phòng	4 phòng			21.057198	105.80515	Lạc Long Quân, Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán căn hộ 2pn giá 1tyxx tôn đức thắng- khâm thiên- hào nam	50 m²		1,18 tỷ		2 phòng	1 phòng			21.019453	105.83857	Tôn Đức Thắng, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
bán căn 56.4m2 NOXH Hưng Thịnh, Kiến Hưng, giá Thương Lượng. SĐCC	56 m²		1,45 tỷ	Đông Bắc	2 phòng	1 phòng			20.947645	105.78435	Đường trục phía Nam, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
TOÀ VĂN PHÒNG+KD VIP+ CĂN HỘ-MẶT PHỐ NGUYỄN NGỌC NẠI-95Mx9 Tầng	95 m²		33 tỷ		8 phòng				20.996315	105.8305	Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Nhà xã Đàn 47m² - 5tang .Giá chào: 5.7 tỷ .NHÀ ĐẸP - NGÕ RỘNG 3M	47 m²		5,7 tỷ	Đông Nam	6 phòng	Nhiều hơn 6 phòng	Nội thất đầy đủ	Đã có sổ	21.020054	105.82462	Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Phố Trần Duy Hưng - Lô góc - Nhà mới 6 tầng Thang máy - 20m ra phố	75 m²		16,8 tỷ		4 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.010153	105.798836	Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
BÁN CĂN HỘ 701, 508  CHUNG CƯ SỐ 1 NGÕ 199 HỒ TÙNG MẬU	99 m²		3 tỷ	Tây	3 phòng	2 phòng			21.034586	105.76299	1, Ngõ 199 Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhỉnh 2 tỷ bạn đã sở hữu 40m2 nhà cấp 4 tại Trâu Quỳ, Gia Lâm	42 m²		2,2 tỷ						21.0058	105.93743	Đường Trâu Quỳ, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
NHÀ MẶT PHỐ CHỢ KHÂM THIÊN- KD các mặt hàng. 4 tầng x35m2. Giá > 5 tỷ	35 m²		5,6 tỷ				Nội thất đầy đủ	Đã có sổ	21.024038	105.824234	Chợ Khâm Thiên, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
(NEW) CẦN BÁN CĂN HỘ 2NG+1WC 60M2 GIÁ 1TỶ750TR.TẠI VINHOMES OCEAN PARK	60 m²		1,75 tỷ		2 phòng	1 phòng	Nhà trống	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Cần nhượng lại văn phòng	100 m²		400 triệu	Đông			Nội thất đầy đủ	Đã có sổ	21.005527	105.77913	1, Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà mới ở luôn, ngõ nông Trần Khát Chân 32m2 x 5T, MT3.5 nhỉnh 4.3 tỷ	32 m²		4,3 tỷ		2 phòng			Đã có sổ	21.008572	105.86588	Đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
BÁN NHÀ TRẦN THÁI TÔNG, 5 TẦNG, GẦN CV CẦU GIẤY	36 m²		5,9 tỷ		5 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.033953	105.785	Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
giảm 500tr, Phân lô vỉ hè Kiến Hưng 55mx5 tg KD, nhỉnh 6 tỷ	55 m²		6,8 tỷ		5 phòng				20.952806	105.785	Kiến hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Cần bán siêu phẩm 1 ngủ tòa CT8 Đại Thanh, Thanh Trì, HN- 45m2-sđcc	45 m²		1,2 tỷ	Tây Bắc	1 phòng	1 phòng			20.933203	105.80848	Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà đẹp Vân Canh. Xây đơn lập. Giá 2ty55	33 m²		2,55 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.035702	105.73155	Đường Vân Canh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
GIẢM SỐC! Giá nào cũng bán, Nhà đẹp dân xây, sổ nở hậu, 43m2*4t*4,2 tỷ	43 m²		4,2 tỷ		3 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.016212	105.83457	Ngõ Thổ Quan, Phường Thổ Quan, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHỈNH 2 TỶ SỞ HỮU CĂN HỘ 2N, CC 5A LÊ ĐỨC THỌ, VỊ TRÍ ĐỈNH	68 m²		2,75 tỷ	Tây	2 phòng	2 phòng			21.029205	105.76853	Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà Yên Hòa, 28m2, trung tâm Cầu Giấy, mới đẹp ở luôn, full nội thất.	28 m²		3,5 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.023321	105.798134	Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Thật 100% sổ đỏ trường chinh mặt ngõ sh quay đầu 41M; 11ngủ	41 m²		5,8 tỷ		nhiều hơn 10 phòng			Đã có sổ	21.003044	105.82829	Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ cấn bán nhà Ba Đình 55mx 5T gần phố gần hồ tây tiện ích đủ	55 m²	5 m	5,25 tỷ		4 phòng		Nội thất cao cấp	Đã có sổ	21.034454	105.820984	Ngõ 214 Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Chính chủ tôi bán nhà HỒ BA MẪU 10m ra đường ôtô tránh ngõ thông 5tầng	39 m²		5,285 tỷ		4 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.006693	105.83563	Hồ Ba Mẫu, Phường Kim Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN CĂN HỘ SỐ 701 CHUNG CƯ SỐ 1 NGÕ 199 HỒ TÙNG MẬU	99 m²		3 tỷ		3 phòng	2 phòng			21.040308	105.763916	199, Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Masteri – Vinhomes Smart City kiến tạo chuẩn mực sống quốc tế	33 m²		2,16 tỷ		1 phòng				21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN NHÀ KHƯơNG ĐÌNH - 55M2 - 3 TẦNG - 3 NGỦ - CHỈ NHỈNH 5 TỶ	55 m²		5,599 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	20.988735	105.818756	Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN GẤP_CHUNG CƯ H1 KINH TẾ QUỐC DÂN_PHỐ VỌNG_GIẢI PHÓNG_CÓ SỔ ĐỎ	55 m²		700 triệu	Tây Nam	2 phòng	2 phòng			20.98618	105.84124	Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CHÍNH CHỦ BÁN ĐẤT TẢ THANH OAI, DT 50M NGÕ Ô TÔ - GIÁ 980TR	50 m²	4 m	980 triệu					Đã có sổ	20.933203	105.80848	Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
hơn tỷ có 80m full thổ cư trung tâm Hòa Lạc	80 m²	6 m	100 triệu					Đã có sổ	21.004147	105.42145	446, Xã Yên Trung, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Bán Nhà  5 tầng MỚI TINH  Xuân đỉnh, Ô TÔ ĐỖ CỔNG hơn 3 tỷ	33 m²		3,9 tỷ		3 phòng			Đã có sổ	21.07559	105.78829	Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán nhà Trong Ngõ phố Đại La quận Hai Bà Trưng.Nhà sổ đỏ gần phố đẹp	15 m²		1,58 tỷ		2 phòng	3 phòng	Nhà trống	Đã có sổ	20.996056	105.84813	Phố Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà 7 tầng có Thang Máy, Nguyễn Khang, Cầu Giấy 44m2, 7 tầng, 7 tỷ	44 m²		7 tỷ		5 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.010153	105.798836	Nguyễn Khang, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
NHÀ 33 M2 XÂY 6 TẦNG THANG MÁY, NGÕ 322 MỸ ĐÌNH GIÁ 4,5 TỶ	33 m²		4,5 tỷ	Tây Bắc	5 phòng	5 phòng		Đã có sổ	21.023146	105.76867	Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà Nguyễn Khoái, Đại Đồng vị trí siêu đẹp có 102	32 m²		3,2 tỷ		3 phòng			Đã có sổ	21.001087	105.881454	Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ 44 TRẦN THÁI TÔNG - TẶNG FULL NỘI THẤT GẦN 1 TỶ NGÕ TO THÔNG	33 m²		5,93 tỷ		3 phòng		Nội thất đầy đủ	Đã có sổ	21.033953	105.785	Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
THÔNG TIN THẬT - RẺ NHẤT PHỐ NGỌC LÂM - 4,55 TỶ - NHÀ 4T - DT 53m	53 m²		4,55 tỷ		4 phòng				21.045223	105.8696	tổ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
nhà mặt ngõ, ô tô 7 chỗ vào nhà, 3 ngủ vs rộng khép kín, có gác lưng	41 m²		8,55 tỷ	Đông Nam	3 phòng	4 phòng		Đã có sổ	21.06825	105.7861	Đường Tân Xuân, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Ngõ thông, ba gác tránh SH, dân xây ở luôn bán nhà Xã Đàn	35.4 m²		4,08 tỷ		3 phòng				21.015865	105.83243	Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà 2.35 tỷ đường Thanh Lãm- Phú Lãm, 5 tầng (33m2) gần BX yên Nghĩa	33 m²		2,35 tỷ	Tây Bắc	4 phòng	4 phòng		Đã có sổ	20.94897	105.74557	Đường cao tốc vành đai 4, Phường Phú Lãm, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán biệt thự Quang Tiến-Đại Mỗ-Nam Từ Liêm-135m-3 tầng-ô tô vào nhà	135 m²		10,5 tỷ		4 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.003471	105.75857	Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Chỉ 1.32 tỷ sở hữu ngay căn 1N+1, 47m2 tại Vinhomes Ocean Park	47 m²		1,32 tỷ		1 phòng	1 phòng	Nhà trống	Đã có sổ	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
179 HOÀNG MAI 2.8tỷ 35m NGÕ Ô TÔ THÔNG GẦN PHỐ HOÀNG MAI HÀ NỘI	35 m²	4 m	2,8 tỷ		4 phòng		Nội thất đầy đủ	Đã có sổ	20.98995	105.8542	Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà nở hậu 40m2x4 tầng tại Hoàng Hoa Thám, ôtô cách 10m	40 m²		5,1 tỷ		3 phòng	2 phòng		Đã có sổ	21.037996	105.818756	Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
🤸 3 tỷ lô góc gần ô tô Mậu Lương Kiến Hưng 33m2 🤸 4 tầng 🤸	33 m²		3 tỷ		4 phòng				20.958313	105.78979	Phố Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán căn hộ chung cư đường võ chí công tây hồ, 2 ngủ full nội thất	70 m²		3,1 tỷ		2 phòng	2 phòng			21.076473	105.81169	Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
2 tỷ mầm non- 30m*2T-Trần Hòa-Định Công- Full đồ-Nhà đẹp ngõ nông	30 m²		2,48 tỷ		2 phòng	2 phòng	Nội thất cao cấp	Đã có sổ	20.978216	105.82426	Phố Trần Hòa, Phường Định Công, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
CẦU CỐC-Ô TÔ VÀO NHÀ - MẶT TIỀN RỘNG - THOÁNG - NGÕ THÔNG TỨ TUNG.	53 m²		4,5 tỷ	Tây Bắc	2 phòng	2 phòng		Đã có sổ	21.008852	105.74392	cầu cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
P/lô Hoàng Văn Thái 35m X 5T,MT 4,1m oto đỗ cửa, 30m ra phố, 4 tỷ 7	37 m²		4,7 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	20.996315	105.8305	Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN TOÀ CHUNG CƯ MINI DÒNG TIỀN TẠI NGÕ 75 PHÚ MỸ NAM TỪ LIÊM	105 m²		20 tỷ		nhiều hơn 10 phòng	Nhiều hơn 6 phòng	Nội thất đầy đủ	Đã có sổ	21.022161	105.7718	phú mỹ phường mỹ đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
PHÂN LÔ VIP NGUYỄN HOÀNG MỸ ĐÌNH 5T SÁT PHỐ Ô TÔ KD TRÁNH >20TỶ 90M.	90 m²		20 tỷ		5 phòng	Nhiều hơn 6 phòng	Nội thất cao cấp	Đã có sổ	21.032688	105.773125	Phố Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, 10298, Việt Nam, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán gấp nhà Phú Đô 41m2 4 tầng 5 ngủ chỉ nhỉnh 4 tỷ	41 m²		4,25 tỷ		5 phòng		Nhà trống		21.009138	105.767555	Ngõ 34 Phố Phú Đô, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà Hồng Tiến 55m2 vị trí đẹp gara oto thang máy 10.5 tỷ	55 m²		10,5 tỷ		5 phòng	5 phòng	Nội thất đầy đủ	Đã có sổ	21.033766	105.880135	Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Đất Thạch Bàn - lô góc sổ 40m2 - ngõ oto tránh - QH ra đường lớn	40 m²		3,3 tỷ					Đã có sổ	21.02155	105.914764	Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà 3 tầng Biên Giang 1 tỷ 580 ô tô đỗ cổng	33 m²		1,58 tỷ	Đông Bắc	3 phòng	3 phòng		Đã có sổ	20.928316	105.72192	Giang Chính, Phường Biên Giang, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
KHU PHÂN LÔ DÂN TRÍ CAO - HOÀNG QUỐC VIỆT -DT 56M – 5TẦNG - GIÁ 8.79TỶ	56 m²		8,79 tỷ		4 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.046526	105.79566	HOÀNG QUỐC VIỆT, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Rẻ NHƯ CHO 40%, Chỉ 11 tỷ, Đống Đa, 42m2, Mặt Hồ Ba Mẫu đẹp.Kinh Doanh	42 m²		11 tỷ		7 phòng	6 phòng			21.01235	105.839195	Phố Ô Đồng Lầm, Phường Phương Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
"""CHÍNH CHỦ"" BÁN ĐẤT TÁI ĐỊNH CƯ ĐỒNG DOI, BA VÌ, HÀ NỘI"	87 m²	4.5 m	1,8 tỷ	Đông Bắc				Đã có sổ	21.03417	105.441956	Tái định cư Đồng Doi, Xã Yên Bài, Huyện Ba Vì, Hà Nội	Ba Vì	Hà Nội
BÁN NHÀ CẦU ĐƠ HÀ ĐÔNG, Ô TÔ ĐỖ CỬA, TẶNG TOÀN BỘ NỘI THẤT	32 m²		4,5 tỷ		4 phòng		Nội thất cao cấp	Đã có sổ	20.967312	105.77591	Phố Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán căn hộ chung cư tại TTTM Chợ Mơ, địa chỉ số 459C phố Bạch Mai, HBT	178 m²		8,5 tỷ		2 phòng				20.993782	105.84669	Bạch Mai, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
CHÍNH CHỦ BÁN ĐẤT KIM GIANG OTO ĐỖ CỔNG 50m2 MT 4m 3.4 tỷ ngõ thoáng	50 m²	4 m	3,4 tỷ					Đã có sổ	20.985512	105.81392	Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Lô Góc chợ Bông Đỏ 60mx4tg Ô tô tránh KD, 7.2 tỷ	60 m²		7,2 tỷ		4 phòng				20.963642	105.777664	Ngô thì nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Gia đình bán nhà mặt PHỐ TRƯỜNG CHINH vỉa hè rộng 7m 5T 63m2 12,9 Tỷ	63 m²		12,9 tỷ		5 phòng	4 phòng	Nội thất cao cấp	Đã có sổ	21.003061	105.82059	Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
3 TỶ MUA CH Ở ĐÂU NỘI THÀNH HÀ NỘI ?Quà tặng trị giá tới 600 tr	72 m²		3 tỷ		2 phòng	2 phòng			21.037548	105.73798	Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
BÁN ĐẤT TẶNG NHÀ C4 Ở KHUYẾN LƯƠNG-HOÀNG MAI-Ô TÔ TẢI ĐỖ CỬA 41M*MT4M*	41 m²		3,09 tỷ					Đã có sổ	20.972324	105.88481	Khuyến Lương, Phường Trần Phú, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán nhà đẹp lô góc phố Thượng Thanh -ngõ ô tô, dt 68m2 , chỉ 3,98 tỷ	68 m²		3,98 tỷ		3 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.057487	105.88704	Thượng Thanh, Phường Thượng Thanh, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ BÁN NHÀ KĐT TÂY NAM LINH ĐÀM-LÔ GÓC-Ô TÔ-NỘI THẤT NHẬP KHẨU.	90 m²		12,5 tỷ	Nam	4 phòng	3 phòng		Đang chờ sổ	20.962486	105.82257	Bùi Quốc Khái, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Bán Trần Cung,Từ Liêm,Ngõ to rộng,gần Phố,Nhiều tiện ích, 35m*5T* 4tỷ	35 m²		4,05 tỷ		3 phòng	4 phòng	Nội thất đầy đủ	Đã có sổ	21.055117	105.78603	Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Dt58m mt4.2m có nhà cấp 4 lô góc ô tô nhỏ vào đất cách 10m ô tô tránh	58 m²		2,15 tỷ		3 phòng	1 phòng	Nội thất đầy đủ	Đã có sổ	20.985228	105.9318	Đa Tốn, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Chính chủ bán nhà 31m2 x 4T xây mới phố Đại Đồng, Vĩnh Hưng	31 m²		3,3 tỷ	Tây Bắc	2 phòng	2 phòng		Đã có sổ	20.973791	105.840096	Phố đại đồng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Sốc! Bán nhà mặt phố Liễu Giai, KD đỉnh, MT 7m, 50m2, 40tr/tháng	50 m²		6,5 tỷ					Đã có sổ	21.035688	105.814445	Phố Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
TRẦN QUỐC HOÀN 45m2x4tầng- LÔ GÓC 2 THOÁNG - CÁCH PHỐ 20M - OTO CHẠY V	45 m²		9 tỷ		5 phòng	3 phòng	Nội thất đầy đủ	Đã có sổ	21.033953	105.785	Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
CHÍNH CHỦ BÁN CĂN NHÀ 3TẦNG-ÔTÔ GẦN-48M2-3,68TỶ NGÕ 172 ÂU CƠ-TỨ LIÊN	48 m²	4 m	3,68 tỷ		3 phòng			Đã có sổ	21.064688	105.83026	Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Bán nhà mỹ đình dt 38m x 6 tầng, tacxi vào đỗ cửa, đường Lê Quang Đạo.	38 m²		3,85 tỷ		4 phòng	5 phòng	Nội thất cao cấp	Đã có sổ	21.022554	105.77456	Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà diện tích 32m2*5 tầng, 3-4 phòng ngủ, Bùi Xương Trạch	32 m²		3,85 tỷ		3 phòng			Đã có sổ	20.99715	105.82169	Bùi Xương Trạch, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
MẢNH ĐẤT VÀNG-GIÁ ĐẦU TƯ-CHIA LÔ HOẶC XÂY TÒA NHÀ DỊCH VỤ	104 m²		7,5 tỷ					Đã có sổ	21.022802	105.82223	Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Chính chủ bán căn chung cư full đồ xem là ưng	67.8 m²		1,65 tỷ	Tây Bắc	2 phòng	2 phòng			20.960173	105.79982	Khu 3 tòa mới, Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
bán nhà thông minh tự tháo lắp	25 m²	4 m	185 triệu		1 phòng	1 phòng			21.14103	105.50958	279, La Thành, Phường Viên Sơn, Thị xã Sơn Tây, Hà Nội	Sơn Tây	Hà Nội
NGAY CẠNH KĐT ĐÔ NGHĨA-NHÀ MỚI XÂY ĐỘC LẬP- 50M2×4T,- CHỈ HƠN 3 TỶ	50 m²		3,6 tỷ		4 phòng				20.956045	105.73276	Ngõ 65 Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
