Tên	Diện tích	Mặt tiền	Mức giá	Hướng nhà	Số phòng ngủ	Số toilet	Nội thất	Pháp lý	lat	lon	Địa chỉ	Quận	Thành phố
BÁN NHÀ PHỐ VŨ TÔNG PHAN FULL NỘI THẤT MT 8M TỶ DÒNG TIỀN SIÊU ĐỈNH	60	0	12.5	0011	0	0		2	20.988735	105.818756	619, Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà Phùng Chí Kiên 58M2-Chỉ 9.5 Tỷ-Gara ô Tô Tránh-Phân Lô	58	0	9.5	0000	4	0		-1	21.043877	105.80261	Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Cần bán căn hộ Đình Thôn-Mỹ Đình 50m2 , căn mặt ngõ, vị trí đẹp	50	0	1.05	0000	2	2		-1	21.016495	105.773964	Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Nhà mới đón tết 150m sàn lô góc ô tô đỗ cửa tại Nam Từ Liêm.	32	0	2.99	0000	3	0	Nhà trống	2	21.037548	105.73798	Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà Nguyễn Văn Trỗi, Thanh Xuân, cách oto tránh 10m, 36m2,giá 4 tỷ	36	0	4.0	0100	5	3		2	20.992582	105.8393	Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán nhà Tam Trinh, 45m2 x 5T x 4.58 tỷ, Ô TÔ ĐỖ CỬA  - MẶT TIỀN RỘNG	45	0	4.58	0000	6	4	Nội thất đầy đủ	2	20.963903	105.86457	Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
HIẾM - CC bán nhà Lạc Long Quân, MP chỉ 40m, 38m2*4T, giá chào 5.2 Tỷ	38	0	5.2	0000	4	3	Nội thất đầy đủ	2	21.043877	105.80261	Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Phân Lô Vĩnh Phúc, 42m2 5T Chỉ 6tỷ _ Mặt ngõ Thông, 5M Phố Thoáng Sáng	42	0	6.0	0000	4	4	Nội thất cao cấp	2	21.044981	105.81073	Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BÁN NHÀ  HOÀNG HOA THÁM KINH DOANH-NGÕ THÔNG - CÁCH Ô TÔ 10M -  NỞ HẬU	41	0	4.59	0000	4	3	Nội thất đầy đủ	2	21.041824	105.83511	Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Bán nhà ngay trạm bơm Yên Nghĩa, oto đỗ cửa giá chỉ 2,3 tỉ đồng	30	0	2.3	1100	3	4		2	20.954058	105.74098	Đông La, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
NGÕ 3M-BA GÁC ĐỖ CỮA-KINH DOANH-THÔNG TỨ TUNG-DÂN TRÍ CAO, AN NINH TỐT	30	0	4.65	0000	4	3	Nội thất đầy đủ	2	21.025343	105.7981	đường láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Hiếm! Lê Đức Thọ 35mx5 tầng, ô tô đỗ cách nhà 30m, giá nhỉnh 3 tỷ.	36	4	3.95	0000	3	4		2	21.023836	105.766556	Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Vũ Trọng Phụng nhà mới gần phố ngõ ba gác 38mX5T, MT4,2m chỉ 3,65tỷ	38	0	3.65	0000	4	4	Nội thất đầy đủ	2	21.004614	105.80408	Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
La Thành - Ba Đình 45m x 5 tầng. Hai thoáng. Ngõ 2m. Cách ô tô 40m.	45	0	5.9	0000	5	5	Nội thất đầy đủ	2	21.020222	105.82536	La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Biệt thự  Cầu Bươu 320m 4 tầng mt17m,đẳng cấp xây lâu dài, giá quá rẻ	320	0	26.9	0000	5	5	Bàn giao thô	2	20.969086	105.796745	cầu bươu, Chu Văn An, Xã Tân Triều, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Cần bán gấp nhà dòng tiền ngõ 207 Xuân Đỉnh, 51m2, 7T,mt 6m,thang máy	51	0	8.25	0000	0	0	Nội thất đầy đủ	2	21.07397	105.79087	Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
CHỈ TỪ 16 TỶ SỞ HỮU BIỆT THỰ AN LẠC - CK 7% - HTLS 18 THÁNG	126	0	16.0	0000	0	0		2	21.043036	105.73175	Phố Trịnh Văn Bô, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Mua lại sau 18 tháng nếu KH có nhu cầu, giá 3tỷ3 bao phí sang sổ	134	0	3.3	0000	4	3		2	20.94648	105.85583	Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà đẹp phân lô phố Thái Hà , 40m2*6T, 20m ra ô tô tránh, SH quay đầu	40	0	5.48	0000	5	4	Nội thất đầy đủ	2	21.01047	105.82497	Phố Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Vũ Tông Phan 44mX5Tầng, MT 4m ngõ rộng 15m ra oto tránh giá tốt 5.2tỷ	44	4	4.6	0000	6	5	Nội thất đầy đủ	-1	20.99715	105.82169	Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Mặt phố Ô Chợ Dừa 60m2, 5 tầng thang máy, MT 5.4m, vỉa hè kinh doanh	60	0	28.8	0000	5	0	Nội thất đầy đủ	2	21.024038	105.824234	ô chợ dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ PHỐ VĂN PHÚ HÀ ĐÔNG, 38M, 5T, MT3,5M, GIÁ 4,2 TỶ	38	3	4.2	0000	4	0		2	20.956057	105.76593	LÀNG VĂN PHÚ, Phường Phú La, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Càn bán đất thổ cư chính chủ Hoài Đức Hà Nội cách big C Hà Nội 10km	48	6	1.12	0110	0	0		2	20.985863	105.70802	Đào Nguyên, Xã An Thượng, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
Bán Nhà Phân Lô Phố Nguyên Hồng KINH DOANH đỉnh. mặt tiền 5m,2 thoáng	65	0	10.3	0000	10	6	Nội thất đầy đủ	2	21.024494	105.81156	Phố Nguyên Hồng, Phường Thành Công, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Nhà ở luôn, kinh doanh, gần phố Nguyễn Khoái  36m2 x 4T, MT9 nhỉnh 3.7	36	0	3.7	0000	3	0		2	21.010187	105.86457	Đường Nguyễn Khoái, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Gía SIÊU TỐT, căn góc 3N 2VS view cực thoáng giá 2.38 tỷ tại OCP	80	0	2.38	0000	3	2	Nhà trống	2	21.02097	105.93817	Yên Viên, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán Nhà 40m x 5 Tầng Tổ 4 Thạch Bàn, Ngay Cạnh Aeon, Cầu Vĩnh Tuy.	40	0	4.15	0010	3	4		2	21.02167	105.91418	Ngõ 191 Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CHÍNH CHỦ BÁN NHÀ NGÕ 200/2/16 VĨNH HƯNG - DT 30m² x 3,5 Tầng	30	5	2.8	0000	3	3	Nhà trống	2	20.99434	105.87999	VĨNH HƯNG, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Tôi cần bán đất giải phóng	127	7	9.6	0000	0	0		2	20.966923	105.84269	Ngõ 1375 Giải Phóng, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Xem là mua! Ô CHỢ DỪA,nhà đẹp ở luôn, đi các ngả đường. 42m*4T	42	0	4.25	0000	4	3	Nội thất đầy đủ	2	21.016212	105.83457	Ngõ Thổ Quan, Phường Thổ Quan, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Bán nhà mặt phố Võ Thị Sáu, 115m2, 7 tầng thang máy	115	0	65.0	0000	6	0	Nội thất cao cấp	2	21.003677	105.85493	Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán căn hộ 83m2- 3PN mặt phố Cầu Đơ , Q.Hà Đông	83	0	2.7	1001	3	2		-1	20.9641	105.77487	Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội, Phường Hà Cầu, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán nhà Lệ Mật, Long Biên 62m2, Nhà trọ mini thu nhập gần 40tr/thang	62	0	7.5	0100	0	0	Nội thất đầy đủ	2	21.05514	105.89985	so 7 ngõ 126, Phố Lệ Mật, Phường Việt Hưng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà mặt ngõ 168 Nguyễn Xiển 63m2 5 tầng giá 17.5 tỷ, ngõ 3 ô tô	63	5	17.5	0000	4	4		2	20.986671	105.80995	Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán Nhà Hoàng Mai, ô tô đỗ gần, ngõ thông40m, 4 tầng ,giá 3,5 tỷ sổ đỏ	40	0	3.5	0000	2	3	Nội thất đầy đủ	2	20.991238	105.85568	Ngõ 169 Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
BÁN NHÀ HÒE THỊ 5 TẦNG, Ô TÔ ĐỖ CỬA, 30M RA TỚI ĐƯỜNG TRỊNH VĂN BÔ	35	0	4.0	0000	3	4	Nội thất cao cấp	2	21.036701	105.74126	Phố Hòe Thị, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Mặt phố shophouse Nguyễn Tuân kinh doanh vô địch giá 45 tỷ ***	90	0	45.0	0000	6	6	Nội thất cao cấp	2	21.004614	105.80408	Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Đất thổ cư , mặt tiền hơn 8m	150	8	13.5	0000	0	0		2	21.089193	105.80491	Ngõ 209 An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Cần bán gấp căn hộ 70m2, 2PN chung cư SDU 143 Trần Phú	70	0	2.2	0000	2	2		0	20.97875	105.7928	Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Nhà 42m2 x 3 tầng Phụng Châu, Yên Nghĩa. Dân tự xây, giá nhỉnh 1 tỷ.	42	0	1.0	0000	3	0		-1	20.948948	105.70284	Quốc lộ 6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội	Chương Mỹ	Hà Nội
Bán nhà ngõ 192/27 Kim Giang, DT 50m2 x 4 tầng. Giá 4,39 tỉ.	50	0	4.39	1001	4	3		2	20.975101	105.82201	Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
TRUNG PHỤNG PHỐ, #ĐỐNGĐAQUẬN   👉 CHỈ HƠN 4tỷ  MỚI ĐẸP,  Ở LUÔN - NGÕ T	35	0	4.4	0000	3	4	Nội thất cao cấp	2	21.019148	105.835815	Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Siêu Đẹp_Trung Kính_Oto Tránh_Thang Máy_Kinh Doanh	50	0	6.9	0000	5	4	Nội thất cao cấp	2	21.01958	105.79027	Trung Kinh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhà đẹp gần hồ B52, ô tô đỗ cửa, 5,3 tỷ	28	0	5.3	0000	4	3		2	21.041824	105.83511	Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
nhà chính chủ bán gấp	47	0	6.1	0000	2	2	Nhà trống	2	21.02699	105.8178	Phố Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
BIỆT THỰ PHẠM VĂN ĐỒNG - HOÀNG QUỐC VIỆT 80m2 5 TẦNG CHỈ HƠN 12TỶ	80	0	12.8	0000	6	4	Nội thất cao cấp	2	21.050608	105.79097	Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
Bán đất 266m2 mặt đường ĐT446 12m tại Thạch Thất, giá 3,2 tỷ, sổ đỏ.	266	10	3.2	0011	0	0		2	21.038618	105.54729	ĐT446, Xã Yên Bình, Huyện Thạch Thất, Hà Nội	Thạch Thất	Hà Nội
Dự án The Sakura - Vinhomes Smart City, Quận Nam Từ Liêm, Hà Nội	104	0	5.0	0110	3	2		-1	21.01006	105.7404	Đại Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà Phú Lương giá 2.55 tỷ trước nhà thoáng 34m2 xây 5 tầng	34	3	2.55	0000	3	0	Nhà trống	2	20.940117	105.76834	Phố Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất gần đường mới VŨ LĂNG, NGŨ HIỆP 40m2	40	0	2.1	0000	0	0		2	20.928202	105.86132	Gần đường mới Vũ Lăng, Gần đường mới Vũ Lăng, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
NHỈNH 3 TỶ - TT THANH XUÂN -NHÀ ĐẸP,NGÕ NÔNG - LÔ GÓC - SÁT HỒ HẠ ĐÌNH	38	0	3.5	0000	2	0		-1	20.988203	105.818184	Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Siêu phẩm biệt thự mini Chiến Thắng, La Khê, HĐ, 105m2, 7.5 tỷ có TL	105	0	7.5	0000	4	0		-1	20.967012	105.76362	Đường Chiến Thắng, Phường La Khê, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
TRUNG TÂM DỐC LÃ NINH HIỆP – NHÀ PHỐ – 73M 4 TẦNG	73	6	11.6	0000	4	3	Nhà trống	2	21.099335	105.93172	dốc lã, Xã Yên Thường, Huyện Gia Lâm, Hà Nội	Gia Lâm	Hà Nội
Bán Nhà Trinh Lương Hà đông 52m 4.2ti	56	4	4.2	0100	3	0	Nội thất đầy đủ	2	20.93708	105.767395	Trinh Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
Bán đất gần uỷ ban xã Vân Canh giá rẻ.	38	0	2.0	0000	0	0		-1	21.035702	105.73155	Đường Vân Canh, Xã Vân Canh, Huyện Hoài Đức, Hà Nội	Hoài Đức	Hà Nội
BÁN NHÀ PHÚC LỢI 35M 5 TẦNG CÓ SÂN ĐỂ XE RỘNG GIÁ 2,55 TỶ	35	0	2.55	0000	3	4		2	21.04387	105.92843	Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
BÁN NHÀ DỊCH VỌNG HẬU – 36M2 – MẶT TIỀN 3.3 – GIÁ NHỈNH 5 TỶ	36	0	5.3	0000	4	0	Nội thất đầy đủ	2	21.033953	105.785	xuân thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Nhỉnh 2 tỷ - Sổ đỏ - Trung Tâm Hoàng Mai. Tặng full nội thất. 20M2 x 4	20	0	2.5	0000	2	3	Nội thất cao cấp	2	20.98361	105.84684	Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Gấp Gấp! Tập thể Vĩnh Hồ 100m ,2 thoáng vĩnh viễn 2pn 2 vc giá 2.xx	100	0	2.25	0000	2	2		2	21.008366	105.81802	Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Nhà 40m2 phố Tân Mai -Trương Định sầm uất, đường ô tô tránh, giá 5 tỷ.	40	3	5.0	0000	3	0	Nội thất đầy đủ	2	20.976643	105.84122	Đường Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Nhà đẹp Cầu Am - Vạn Phúc - Hà Đông	30	0	5.0	0000	3	4	Nội thất đầy đủ	2	20.978765	105.775085	Phố Cầu Am, Phường Vạn Phúc, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
DÒNG TIỀN CẦU GIẤY - 8P KK DT ~ 600TR/NĂM	48	0	6.6	0000	9	0	Nội thất đầy đủ	2	21.03677	105.80115	Chùa Hà, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Siêu Phẩm dòng tiền Phố Tô Ngọc Vân. 80m2 -21 Tỷ. 9 Tầng 29 Phòng KK -	80	0	21.0	0000	0	0	Nội thất đầy đủ	2	21.067444	105.82139	Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Lô Góc Quan Nhân: 36Mx6T, 4.25 tỷ. Cực gần phố, ngõ ba gác tránh.	38	0	4.25	0000	4	5		2	21.004614	105.80408	Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN ĐẤT ĐẤU GIÁ - HẠ KHÂU PHÚ LƯƠNG - GIÁ SIÊU MỀM	65	5	4.5	0000	0	0		2	20.96159	105.79366	Hạ Khâu, Phường Phú Lương, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ PHỐ SÀI ĐỒNG 66M2 6TẦNG THANG MÁY ÔTÔ VÀO NHÀ KINH DOANH 9.5TỶ	66	0	9.5	0000	4	0	Nhà trống	2	21.032959	105.90911	Phố Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
CC Bán nhà Thái Hà, Đống Đa, LG 3 THOÁNG, SÁT PHỐ, OTO, KD, 85m, 14.5	85	0	14.5	0000	4	0		2	21.011951	105.82106	Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NGUYỄN CHÍNH, 3 BƯỚC Ô TÔ KINH DOANH DT45m2x5T, MT 4.5m Nhỉnh 5Tỷ	45	0	5.0	0000	6	4	Nội thất đầy đủ	2	20.979893	105.84801	Phố Nguyễn Chính, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
Khu Phân Lô Trước Nhà Rộng 5m Nhà 6 Tầng Phố Tô Vĩnh Diện	31	0	7.65	0000	3	0	Nội thất cao cấp	2	20.99715	105.82169	Tô Vĩnh Diện, Phường Khương Trung, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
CHÍNH CHỦ CẦN BÁN GẤP CHUNG CƯ THANH HÀ .	82	0	0.02	0110	3	2		-1	20.96151	105.78582	đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
CC BÁN NHÀ NGÕ 3 THÁI HÀ, 31M2, 3.95 TỶ	31	0	3.95	0000	3	3	Nội thất cao cấp	2	21.008379	105.82309	Ngõ 252 Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
PHÂN LÔ VÍP - Ô TÔ TRÁNH - LÔ GÓC - THÁI HÀ	55	0	19.8	0000	6	4	Nội thất cao cấp	2	21.00696	105.83224	Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cần bán nhà gấp	30	0	6.5	1100	2	3		2	21.063591	105.82604	Số nhà 5/70 ngõ 35, Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Giang Văn Minh - Ba Đình - 26m2 x 5 Tầng - Ngõ rộng - 3.2 tỷ	26	0	3.2	0000	3	4	Nội thất cao cấp	2	21.030941	105.82695	Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội	Ba Đình	Hà Nội
Ô tô đỗ tận cửa, sổ đỏ rõ ràng, chỉ việc đến ở + cạnh đường Lý Sơn	35	0	1.1	0000	2	1		-1	21.061304	105.89284	Ngõ 27 Phố Đức Giang, Phường Đức Giang, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán gấp đất cực đẹp DT 70m giá rẻ tại Lê Đức Thọ - Mỹ Đình	70	5	6.65	0000	0	0		2	21.029205	105.76853	Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Bán nhà mới xây 4 tầng, 48m2, tại Miêu Nha, Tây Mỗ, GIÁ: 4,15 tỷ	48	3	4.15	0110	5	0		2	21.012423	105.74668	Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội	Nam Từ Liêm	Hà Nội
Tuyệt tác Phố VIP Thái Hà, ô tô, 2 thoáng, dân xây chắc, KD, 40m2*4T	40	0	4.85	0000	4	0		2	21.015102	105.81706	Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
PHÙNG CHÍ KIÊN 45m2 x 7 TẦNG - NHỈNH 9 TỶ. PHÂN LÔ - Ô TÔ TẢI ĐỖ CỬA -	45	0	9.0	0000	4	0		-1	21.033953	105.785	PHÙNG CHÍ KIÊN, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
bán nhà mặt phố Tôn Đức Thắng 88m2 , mặt tiền 6m , giá đầu tư	88	0	32.0	0110	2	2		2	21.018995	105.83004	Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ ĐẸP CỔ NHUẾ BẮC TỪ LIÊM - 6TẦNG  - THANG MÁY, 10M RA Ô TÔ - 4,5 TỶ	32	0	4.5	0000	4	5		2	21.070772	105.77707	Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội	Bắc Từ Liêm	Hà Nội
A NHÀ ĐẸP - BÁN NHÀ PHỐ VŨ THẠNH - VÀI BƯỚC RA PHỐ	50	0	4.85	0000	3	4	Nội thất đầy đủ	2	21.026655	105.82619	Phố Vũ Thạnh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
Cc MUỐN CHUYỂN RA MUA NHÀ MẶT PHỐ, NÊN BÁN NHÀ  ĐẸP TẠI KHU QUÂN ĐỘI	48	0	4.8	0000	4	3		-1	20.992582	105.8393	Đường Nguyễn Lân, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
NHÀ MẶT PHỐ HÀO NAM-ĐỐNG ĐA- VỈA HÈ MÊNH MÔNG - KINH DOANH	43	0	17.3	0000	3	4	Nhà trống	2	21.023176	105.82679	HÀO NAM, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
BÁN NHÀ 4T-2.5TY-PHỐ BẠCH MAI-HAI BÀ TRƯNG	25	3	2.5	0000	3	3		2	21.000814	105.85178	bạch mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Minh Khai 35M2 x 5 TẦNG x Ô TÔ ĐỖ	35	0	3.9	0000	4	0		2	20.995117	105.85655	Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Nhà phan Đình Giót TX chính chủ 20m , 6 tầng sổ đỏ chính chủ ( có TL)	20	0	2.35	1000	3	3		2	20.997746	105.83665	Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
Bán căn hộ chung cư A14 nam trung yên căn góc 75m2	75	0	3.15	0110	2	2		-1	21.02326	105.7947	Lô A10-A14, Lô A10-A14 Lô A10-A14 Khu đô thị Nam Trung Yên, phường Yên Hòa, quận Cầu giấy, Hà Nội, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội	Cầu Giấy	Hà Nội
Sổ tên tôi K qua trung gian 15m2 Tôn Đức Thắng Đê La Thành 4T 60m ô tô	15	0	1.58	0000	3	3	Nội thất đầy đủ	2	21.02208	105.83156	Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
HẠ CHÀO 600TR - HOÀNG ĐẠO THÀNH - THANH XUÂN - PHÂN LÔ - THANG MÁY	48	0	12.6	0000	7	6		2	20.984152	105.81362	Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội	Thanh Xuân	Hà Nội
BÁN LẠI CCMN ĐỐNG ĐA VĂN CHƯƠNG FULL ĐỒ	48	0	1.29	0000	2	1		-1	21.022491	105.837105	Trần Quý Cáp, Phường Văn Chương, Quận Đống Đa, Hà Nội	Đống Đa	Hà Nội
NHÀ 4 TẦNG 32M OTO CÁCH 5M TRONG ĐÊ GẦN BXE YÊN NGHĨA GIÁ 2,15 TỶ	32	0	2.15	0110	3	3		2	20.946323	105.742195	Ngõ 1022 Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội	Hà Đông	Hà Nội
BÁN NHÀ NGUYỄN VĂN CỪ GIA THỤY LONG BIÊN GARA Ô TÔ NHÀ ĐẸP NỘI THÂTXỊN	45	0	7.2	0000	4	4	Nội thất cao cấp	2	21.050867	105.88465	Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội	Long Biên	Hà Nội
Bán nhà Thuỵ Khuê-Tây Hồ 40mx7 tầng-thang máy-ô tô đỗ cửa-kinh doanh.	40	0	8.8	0000	4	6	Nội thất cao cấp	2	21.046133	105.82462	Thuỵ Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội	Tây Hồ	Hà Nội
Căn hộ 54m2 . 2PN . Toả CT8 . Đại Thanh	54	0	1.49	0001	2	1		-1	20.933203	105.80848	Phần trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội	Thanh Trì	Hà Nội
Nhà ngõ phố Trương Định, Hai Bà Trưng, 56m,MT4,2m, 5tầng, 1tum	56	0	5.8	0000	6	0		-1	20.991957	105.849304	Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội	Hai Bà Trưng	Hà Nội
Bán đất tặng nhà Lương Khánh Thiện ô tô, tam thoáng, GPXD,76m2,6.4 tỷ	76	0	6.4	0000	0	0		2	20.985468	105.85114	Phố Lương Khánh Thiện, Phường Tương Mai, Quận Hoàng Mai, Hà Nội	Hoàng Mai	Hà Nội
